Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
27.3.24,20:13:20,Station,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,28.3.24,18:30:00,19:00:00,19:00:00,On Time,,No
27.3.24,20:17:14,Online,Credit Card,None,Standard,Advance,3,Birmingham New Street,Coventry,28.3.24,18:45:00,19:05:00,19:05:00,On Time,,No
27.3.24,20:20:37,Station,Credit Card,None,Standard,Advance,5,Birmingham New Street,Stafford,28.3.24,17:45:00,18:15:00,18:15:00,On Time,,No
27.3.24,20:20:56,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,28.3.24,17:45:00,19:35:00,19:35:00,On Time,,No
27.3.24,20:21:27,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,28.3.24,18:45:00,20:05:00,20:05:00,On Time,,No
27.3.24,20:21:36,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,28.3.24,17:45:00,18:15:00,18:15:00,On Time,,No
27.3.24,20:26:16,Online,Credit Card,None,Standard,Advance,3,Birmingham New Street,Coventry,28.3.24,18:45:00,19:05:00,19:05:00,On Time,,No
27.3.24,20:29:46,Station,Credit Card,None,First Class,Advance,7,Birmingham New Street,Stafford,28.3.24,17:45:00,18:15:00,18:15:00,On Time,,No
27.3.24,20:30:30,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,28.3.24,17:45:00,19:35:00,19:35:00,On Time,,No
27.3.24,20:31:49,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,28.3.24,17:45:00,19:35:00,19:35:00,On Time,,No
27.3.24,20:49:32,Station,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,27.3.24,22:15:00,23:35:00,23:35:00,On Time,,No
27.3.24,21:36:19,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,28.3.24,20:00:00,21:00:00,21:00:00,On Time,,No
27.3.24,21:37:42,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,28.3.24,20:00:00,21:00:00,21:00:00,On Time,,No
27.3.24,21:55:08,Online,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,28.3.24,20:15:00,21:35:00,21:35:00,On Time,,No
27.3.24,22:32:05,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,28.3.24,0:00:00,0:30:00,,Cancelled,Weather,No
27.3.24,22:37:30,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,28.3.24,0:00:00,0:30:00,,Cancelled,Weather,No
27.3.24,22:38:24,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,28.3.24,0:00:00,0:30:00,,Cancelled,Weather,Yes
27.3.24,22:42:19,Station,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,28.3.24,21:00:00,22:20:00,22:20:00,On Time,,No
27.3.24,22:46:22,Station,Credit Card,Adult,Standard,Advance,56,Manchester Piccadilly,London Euston,28.3.24,0:15:00,2:05:00,2:05:00,On Time,,No
27.3.24,22:52:02,Station,Contactless,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,28.3.24,0:15:00,0:45:00,0:45:00,On Time,,No
27.3.24,23:02:07,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,28.3.24,0:30:00,1:50:00,1:50:00,On Time,,No
27.3.24,23:03:30,Online,Contactless,None,Standard,Advance,35,London Kings Cross,York,28.3.24,0:30:00,2:20:00,2:20:00,On Time,,No
27.3.24,23:05:46,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,28.3.24,21:30:00,22:30:00,22:30:00,On Time,,No
27.3.24,23:09:39,Online,Contactless,None,Standard,Advance,35,London Kings Cross,York,28.3.24,0:30:00,2:20:00,2:20:00,On Time,,No
27.3.24,23:40:14,Online,Contactless,None,Standard,Advance,10,Liverpool Lime Street,Leeds,28.3.24,22:00:00,23:30:00,23:30:00,On Time,,No
27.3.24,23:40:36,Station,Contactless,Disabled,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,28.3.24,22:00:00,22:30:00,,Cancelled,Weather,Yes
27.3.24,23:56:41,Station,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,28.3.24,22:15:00,23:35:00,23:35:00,On Time,,No
28.3.24,0:02:23,Station,Credit Card,Adult,Standard,Off-Peak,3,London Euston,Oxford,28.3.24,22:30:00,23:40:00,23:40:00,On Time,,No
28.3.24,0:05:18,Online,Contactless,Disabled,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,28.3.24,1:30:00,2:00:00,2:00:00,On Time,,No
28.3.24,0:13:26,Online,Contactless,Disabled,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,28.3.24,1:30:00,2:00:00,2:00:00,On Time,,No
28.3.24,0:33:52,Station,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,28.3.24,2:00:00,2:30:00,2:30:00,On Time,,No
28.3.24,0:36:50,Station,Credit Card,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,28.3.24,2:00:00,2:30:00,2:30:00,On Time,,No
28.3.24,1:01:37,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,29.3.24,23:30:00,0:00:00,0:00:00,On Time,,No
28.3.24,1:05:17,Station,Credit Card,None,First Class,Off-Peak,41,London Paddington,Reading,28.3.24,23:30:00,0:30:00,0:30:00,On Time,,No
28.3.24,1:05:30,Online,Credit Card,None,Standard,Off-Peak,113,Liverpool Lime Street,London Euston,28.3.24,23:30:00,1:45:00,,Cancelled,Weather,No
28.3.24,1:17:06,Station,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,28.3.24,2:45:00,4:35:00,4:35:00,On Time,,No
28.3.24,1:18:34,Online,Contactless,Disabled,Standard,Off-Peak,35,London Kings Cross,York,28.3.24,23:45:00,1:35:00,1:35:00,On Time,,No
28.3.24,1:19:53,Online,Contactless,Disabled,Standard,Advance,5,York,Durham,29.3.24,23:45:00,0:35:00,0:35:00,On Time,,No
28.3.24,1:22:15,Station,Credit Card,None,Standard,Advance,86,Manchester Piccadilly,London Paddington,29.3.24,23:45:00,2:00:00,2:00:00,On Time,,No
28.3.24,1:22:44,Online,Credit Card,Senior,Standard,Off-Peak,7,London Euston,Birmingham New Street,28.3.24,23:45:00,1:05:00,1:05:00,On Time,,No
28.3.24,1:27:20,Online,Credit Card,Senior,Standard,Advance,4,London Euston,Birmingham New Street,29.3.24,23:45:00,1:05:00,1:05:00,On Time,,No
28.3.24,1:30:30,Online,Credit Card,Senior,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,29.3.24,0:00:00,0:30:00,0:30:00,On Time,,No
28.3.24,1:32:19,Online,Credit Card,Senior,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,29.3.24,0:00:00,0:30:00,0:30:00,On Time,,No
28.3.24,1:34:23,Station,Contactless,Disabled,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,29.3.24,0:00:00,0:30:00,0:30:00,On Time,,No
28.3.24,1:39:50,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,29.3.24,0:00:00,1:20:00,1:20:00,On Time,,No
28.3.24,1:40:59,Online,Credit Card,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,28.3.24,3:00:00,3:30:00,3:30:00,On Time,,No
28.3.24,1:43:09,Station,Credit Card,Disabled,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,29.3.24,0:00:00,0:30:00,0:30:00,On Time,,No
28.3.24,1:46:40,Station,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,28.3.24,3:15:00,4:15:00,4:15:00,On Time,,No
28.3.24,2:02:40,Station,Credit Card,None,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,28.3.24,3:30:00,5:20:00,5:36:00,Delayed,Weather Conditions,No
28.3.24,2:22:19,Station,Credit Card,None,First Class,Off-Peak,11,Manchester Piccadilly,Sheffield,28.3.24,3:45:00,4:30:00,4:30:00,On Time,,No
28.3.24,2:46:21,Station,Contactless,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,28.3.24,4:15:00,5:35:00,5:35:00,On Time,,No
28.3.24,2:48:01,Station,Contactless,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,28.3.24,4:15:00,5:35:00,5:35:00,On Time,,No
28.3.24,2:52:27,Station,Contactless,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,28.3.24,4:15:00,5:35:00,5:35:00,On Time,,No
28.3.24,2:55:22,Station,Contactless,None,First Class,Off-Peak,15,Liverpool Lime Street,Manchester Piccadilly,28.3.24,4:15:00,4:45:00,4:45:00,On Time,,No
28.3.24,2:59:05,Online,Credit Card,Disabled,Standard,Off-Peak,13,London Paddington,Reading,28.3.24,4:15:00,5:15:00,5:19:00,Delayed,Staff Shortage,No
28.3.24,3:05:28,Online,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,28.3.24,4:30:00,5:30:00,5:30:00,On Time,,No
28.3.24,3:07:11,Station,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,28.3.24,4:30:00,5:50:00,5:50:00,On Time,,No
28.3.24,3:29:19,Online,Credit Card,None,Standard,Off-Peak,53,London Kings Cross,York,28.3.24,4:45:00,6:35:00,6:35:00,On Time,,No
28.3.24,3:41:59,Online,Credit Card,None,Standard,Advance,12,Manchester Piccadilly,Nottingham,29.3.24,2:00:00,3:00:00,3:00:00,On Time,,No
28.3.24,3:48:48,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,29.3.24,2:15:00,3:35:00,3:35:00,On Time,,No
28.3.24,3:55:31,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,29.3.24,2:15:00,3:35:00,3:35:00,On Time,,No
28.3.24,3:59:39,Station,Credit Card,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,28.3.24,5:15:00,5:45:00,5:45:00,On Time,,No
28.3.24,4:05:24,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,29.3.24,2:30:00,3:00:00,3:00:00,On Time,,No
28.3.24,4:16:32,Online,Credit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,28.3.24,5:45:00,7:05:00,7:05:00,On Time,,No
28.3.24,4:28:58,Station,Debit Card,Senior,Standard,Off-Peak,84,Manchester Piccadilly,London Euston,28.3.24,9:30:00,11:20:00,11:25:00,Delayed,Traffic,Yes
28.3.24,4:47:24,Online,Credit Card,Senior,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,28.3.24,6:15:00,6:45:00,6:45:00,On Time,,No
28.3.24,5:04:21,Online,Credit Card,Disabled,Standard,Anytime,29,Birmingham New Street,London St Pancras,28.3.24,6:30:00,7:50:00,7:50:00,On Time,,No
28.3.24,5:07:59,Online,Credit Card,Disabled,First Class,Anytime,15,York,Doncaster,28.3.24,6:30:00,7:00:00,7:00:00,On Time,,No
28.3.24,5:09:29,Online,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,28.3.24,6:30:00,7:50:00,7:50:00,On Time,,No
28.3.24,5:09:54,Station,Credit Card,None,Standard,Advance,84,Manchester Piccadilly,London Euston,29.3.24,3:30:00,5:20:00,5:20:00,Delayed,Weather Conditions,No
28.3.24,5:10:03,Station,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,28.3.24,6:30:00,7:50:00,7:50:00,On Time,,No
28.3.24,5:11:27,Station,Credit Card,Adult,Standard,Anytime,27,Birmingham New Street,London Euston,28.3.24,6:30:00,7:50:00,7:50:00,On Time,,No
28.3.24,5:15:46,Station,Credit Card,None,Standard,Anytime,6,Liverpool Lime Street,Manchester Piccadilly,28.3.24,6:45:00,7:15:00,7:15:00,On Time,,No
28.3.24,5:16:54,Station,Credit Card,None,First Class,Anytime,20,Liverpool Lime Street,Manchester Piccadilly,28.3.24,6:45:00,7:15:00,7:15:00,On Time,,No
28.3.24,5:19:15,Online,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,28.3.24,6:45:00,8:05:00,8:05:00,On Time,,No
28.3.24,5:21:33,Station,Contactless,Adult,Standard,Anytime,47,London Kings Cross,York,28.3.24,6:45:00,8:35:00,8:35:00,On Time,,No
28.3.24,5:28:27,Station,Contactless,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,28.3.24,6:45:00,8:05:00,8:05:00,On Time,,No
28.3.24,5:29:03,Station,Contactless,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,28.3.24,6:45:00,8:05:00,8:05:00,On Time,,No
28.3.24,5:31:27,Online,Credit Card,None,Standard,Anytime,25,London Paddington,Reading,28.3.24,7:00:00,8:00:00,8:00:00,On Time,,No
28.3.24,5:38:38,Online,Contactless,None,Standard,Advance,13,London Paddington,Reading,29.3.24,4:00:00,5:00:00,5:00:00,On Time,,No
28.3.24,5:50:48,Online,Contactless,Senior,Standard,Anytime,17,London Paddington,Reading,28.3.24,7:15:00,8:15:00,8:15:00,On Time,,No
28.3.24,5:51:32,Online,Contactless,Adult,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,28.3.24,7:15:00,7:45:00,7:45:00,On Time,,No
28.3.24,5:56:24,Station,Contactless,Adult,Standard,Advance,4,London Euston,Birmingham New Street,1.4.24,4:15:00,5:35:00,5:35:00,On Time,,No
28.3.24,5:57:04,Station,Credit Card,None,First Class,Advance,27,London Paddington,Reading,29.3.24,4:15:00,5:15:00,5:15:00,On Time,,No
28.3.24,6:00:13,Online,Credit Card,None,Standard,Anytime,18,Reading,Swindon,28.3.24,7:30:00,8:15:00,8:15:00,On Time,,No
28.3.24,6:02:53,Online,Credit Card,None,Standard,Advance,22,Birmingham New Street,London St Pancras,29.3.24,4:30:00,5:50:00,5:50:00,On Time,,No
28.3.24,6:08:34,Online,Credit Card,None,First Class,Anytime,11,London Paddington,London Waterloo,28.3.24,7:30:00,9:00:00,9:00:00,On Time,,No
28.3.24,6:09:43,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,29.3.24,4:30:00,5:30:00,5:30:00,On Time,,No
28.3.24,6:11:46,Station,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,29.3.24,4:30:00,5:50:00,5:50:00,On Time,,No
28.3.24,6:13:44,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,29.3.24,4:30:00,5:00:00,5:00:00,On Time,,No
28.3.24,6:38:01,Station,Credit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,29.3.24,5:00:00,7:15:00,7:15:00,On Time,,No
28.3.24,6:40:50,Station,Credit Card,None,Standard,Anytime,151,Liverpool Lime Street,London Euston,28.3.24,8:00:00,10:15:00,10:15:00,On Time,,No
28.3.24,6:53:15,Online,Credit Card,None,Standard,Anytime,30,York,Liverpool Lime Street,28.3.24,8:15:00,9:45:00,9:45:00,On Time,,No
28.3.24,7:09:46,Online,Credit Card,Adult,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,28.3.24,8:30:00,9:00:00,9:00:00,On Time,,No
28.3.24,7:09:59,Online,Contactless,None,Standard,Advance,72,London Euston,Manchester Piccadilly,29.3.24,5:30:00,7:20:00,,Cancelled,Traffic,Yes
28.3.24,7:21:05,Online,Contactless,None,Standard,Anytime,25,London Paddington,Reading,28.3.24,8:45:00,9:45:00,9:45:00,On Time,,No
28.3.24,7:22:49,Online,Credit Card,None,First Class,Anytime,54,London Paddington,Reading,28.3.24,7:45:00,8:45:00,8:45:00,On Time,,No
28.3.24,7:23:26,Online,Credit Card,None,Standard,Anytime,70,London Kings Cross,York,28.3.24,7:45:00,9:35:00,9:35:00,On Time,,No
28.3.24,7:23:56,Online,Credit Card,None,Standard,Anytime,35,London Paddington,Oxford,28.3.24,7:45:00,9:15:00,9:15:00,On Time,,No
28.3.24,7:25:03,Online,Credit Card,None,Standard,Anytime,168,Manchester Piccadilly,London Euston,28.3.24,8:45:00,10:35:00,10:35:00,On Time,,No
28.3.24,7:26:53,Online,Credit Card,None,Standard,Anytime,35,London Paddington,Oxford,28.3.24,7:45:00,9:15:00,9:15:00,On Time,,No
28.3.24,7:27:15,Online,Credit Card,None,Standard,Anytime,35,London Paddington,Oxford,28.3.24,7:45:00,9:15:00,9:15:00,On Time,,No
28.3.24,7:28:29,Online,Credit Card,None,Standard,Anytime,25,London Paddington,Reading,28.3.24,7:45:00,8:45:00,8:45:00,On Time,,No
28.3.24,7:28:33,Online,Credit Card,None,Standard,Anytime,70,London Kings Cross,York,28.3.24,8:45:00,10:35:00,10:35:00,On Time,,No
28.3.24,7:28:44,Online,Credit Card,Adult,Standard,Anytime,17,London Paddington,Reading,28.3.24,8:45:00,9:45:00,9:45:00,On Time,,No
28.3.24,7:30:34,Online,Contactless,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,28.3.24,9:00:00,10:20:00,10:20:00,On Time,,No
28.3.24,7:31:25,Online,Contactless,None,Standard,Off-Peak,19,London Paddington,Reading,28.3.24,9:00:00,10:00:00,10:00:00,On Time,,No
28.3.24,7:34:16,Station,Contactless,Adult,Standard,Advance,11,Oxford,Bristol Temple Meads,29.3.24,6:00:00,7:15:00,7:15:00,On Time,,No
28.3.24,7:35:57,Station,Contactless,Adult,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,28.3.24,9:00:00,9:30:00,11:42:00,Delayed,Signal Failure,No
28.3.24,7:43:22,Station,Contactless,Adult,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,28.3.24,9:00:00,9:30:00,11:42:00,Delayed,Signal Failure,No
28.3.24,7:50:49,Online,Credit Card,None,First Class,Advance,52,London Euston,Birmingham New Street,29.3.24,6:15:00,7:35:00,7:35:00,On Time,,No
28.3.24,7:51:39,Online,Contactless,Disabled,Standard,Anytime,48,London Kings Cross,Edinburgh Waverley,28.3.24,16:00:00,20:20:00,20:20:00,On Time,,No
28.3.24,7:52:08,Online,Contactless,Disabled,Standard,Anytime,48,London Kings Cross,Edinburgh Waverley,28.3.24,16:00:00,20:20:00,20:20:00,On Time,,No
28.3.24,7:54:00,Online,Debit Card,Senior,Standard,Advance,8,London Paddington,Reading,29.3.24,6:15:00,7:15:00,7:15:00,On Time,,No
28.3.24,7:54:59,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,29.3.24,6:15:00,8:05:00,8:05:00,On Time,,No
28.3.24,7:58:18,Online,Credit Card,Senior,Standard,Advance,6,Liverpool Lime Street,Crewe,29.3.24,6:15:00,6:50:00,6:50:00,On Time,,No
28.3.24,8:00:02,Station,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,28.3.24,9:30:00,11:20:00,11:20:00,On Time,,No
28.3.24,8:01:21,Online,Credit Card,Disabled,Standard,Advance,15,Birmingham New Street,London St Pancras,29.3.24,6:30:00,7:50:00,7:50:00,On Time,,No
28.3.24,8:02:10,Online,Credit Card,Disabled,Standard,Advance,4,York,Doncaster,29.3.24,6:30:00,7:00:00,8:09:00,Delayed,Weather Conditions,No
28.3.24,8:04:19,Station,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,28.3.24,9:30:00,11:20:00,11:20:00,On Time,,No
28.3.24,8:05:35,Online,Debit Card,None,Standard,Advance,72,London Euston,Manchester Piccadilly,29.3.24,6:30:00,8:20:00,8:20:00,On Time,,No
28.3.24,8:06:34,Online,Credit Card,None,First Class,Advance,11,York,Doncaster,29.3.24,6:30:00,7:00:00,8:09:00,Delayed,Weather Conditions,No
28.3.24,8:09:56,Online,Credit Card,Disabled,Standard,Advance,15,Birmingham New Street,London St Pancras,29.3.24,6:30:00,7:50:00,7:50:00,On Time,,No
28.3.24,8:10:09,Station,Credit Card,Disabled,Standard,Advance,15,Birmingham New Street,London St Pancras,29.3.24,6:30:00,7:50:00,7:50:00,On Time,,No
28.3.24,8:11:03,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,29.3.24,7:30:00,9:20:00,9:20:00,On Time,,No
28.3.24,8:20:37,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,29.3.24,6:45:00,8:05:00,8:05:00,On Time,,No
28.3.24,8:21:37,Station,Credit Card,Adult,Standard,Off-Peak,35,London Kings Cross,York,28.3.24,9:45:00,11:35:00,11:44:00,Delayed,Signal Failure,No
28.3.24,8:26:49,Station,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,29.3.24,6:45:00,7:15:00,7:15:00,On Time,,No
28.3.24,8:27:13,Online,Contactless,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,28.3.24,9:45:00,11:05:00,11:05:00,On Time,,No
28.3.24,8:39:29,Online,Credit Card,None,Standard,Off-Peak,35,Liverpool Lime Street,Birmingham New Street,28.3.24,10:00:00,11:30:00,11:30:00,On Time,,No
28.3.24,8:59:42,Station,Contactless,None,Standard,Advance,13,London Paddington,Reading,29.3.24,7:15:00,8:15:00,8:15:00,On Time,,No
28.3.24,9:00:51,Station,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,29.3.24,7:30:00,8:50:00,8:50:00,On Time,,No
28.3.24,9:01:37,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,29.3.24,7:30:00,9:20:00,9:20:00,On Time,,No
28.3.24,9:03:53,Online,Credit Card,None,Standard,Advance,34,York,Peterborough,29.3.24,7:30:00,8:40:00,8:40:00,On Time,,No
28.3.24,9:11:51,Station,Credit Card,None,First Class,Advance,52,London Euston,Birmingham New Street,29.3.24,7:30:00,8:50:00,8:50:00,On Time,,No
28.3.24,9:13:42,Online,Credit Card,Disabled,Standard,Advance,4,York,Doncaster,29.3.24,7:30:00,8:00:00,8:00:00,On Time,,No
28.3.24,9:17:22,Station,Contactless,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,28.3.24,9:45:00,10:15:00,10:15:00,On Time,,No
28.3.24,9:30:05,Station,Contactless,Adult,Standard,Off-Peak,24,York,Edinburgh,28.3.24,11:00:00,13:30:00,13:30:00,On Time,,No
28.3.24,9:32:35,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,29.3.24,8:00:00,10:15:00,11:13:00,Delayed,Weather,No
28.3.24,9:33:30,Station,Credit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,28.3.24,11:00:00,12:20:00,12:20:00,On Time,,No
28.3.24,9:34:14,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,29.3.24,8:00:00,10:15:00,11:13:00,Delayed,Weather,No
28.3.24,9:35:07,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,29.3.24,8:00:00,10:15:00,11:13:00,Delayed,Weather,No
28.3.24,9:36:23,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,29.3.24,8:00:00,10:15:00,11:13:00,Delayed,Weather,No
28.3.24,9:36:24,Online,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,28.3.24,11:00:00,12:20:00,12:20:00,On Time,,No
